[[0.005, 0.0], [0, 0], [0, 0], [0, 0]]
[[0.09422597666742927, 0.04224335057844772], [-0.028848300747910453, -0.1120296725402304], [0.04369772730479544, 0.014580456486611562], [-0.004900747503125, -0.06270268044449968]]
[[0.09422597666742927, 0.04224335057844772], [-0.028848300747910453, -0.1120296725402304], [0.04847923866827146, 0.014580456486611562], [-0.004900747503125, -0.06270268044449968]]
[[0.09422597666742927, 0.04224335057844772], [-0.0287040592441709, -0.11146952417752924], [0.04847923866827146, 0.014580456486611562], [-0.004900747503125, -0.06270268044449968]]
[[0.09422597666742927, 0.04224335057844772], [-0.0287040592441709, -0.11146952417752924], [0.0532368424749301, 0.014580456486611562], [-0.004900747503125, -0.06270268044449968]]
[[0.09422597666742927, 0.04224335057844772], [-0.028560538947950045, -0.1159121765566416], [0.0532368424749301, 0.014580456486611562], [-0.004900747503125, -0.06270268044449968]]
[[0.09422597666742927, 0.04224335057844772], [-0.028560538947950045, -0.1159121765566416], [0.0532368424749301, 0.014580456486611562], [-0.004876243765609375, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.028560538947950045, -0.1159121765566416], [0.0532368424749301, 0.014580456486611562], [-0.004876243765609375, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.028417736253210295, -0.12033261567385839], [0.0532368424749301, 0.014580456486611562], [-0.004876243765609375, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.028417736253210295, -0.12033261567385839], [0.0532368424749301, 0.019507554204178504], [-0.004876243765609375, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.028417736253210295, -0.12033261567385839], [0.0532368424749301, 0.019507554204178504], [-0.004851862546781328, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.028275647571944243, -0.1247309525954891], [0.0532368424749301, 0.019507554204178504], [-0.004851862546781328, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.02813426933408452, -0.12910729783251165], [0.0532368424749301, 0.019507554204178504], [-0.004851862546781328, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.02813426933408452, -0.12910729783251165], [0.0532368424749301, 0.019507554204178504], [-0.004827603234047421, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.02813426933408452, -0.12910729783251165], [0.05797065826255545, 0.019507554204178504], [-0.004827603234047421, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.027993597987414097, -0.13346176134334908], [0.05797065826255545, 0.019507554204178504], [-0.004827603234047421, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.027993597987414097, -0.13346176134334908], [0.05797065826255545, 0.019507554204178504], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.027993597987414097, -0.13346176134334908], [0.05797065826255545, 0.019410016433157613], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.027993597987414097, -0.13346176134334908], [0.05768080497124267, 0.019410016433157613], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.027853629997477026, -0.13779445253663233], [0.05768080497124267, 0.019410016433157613], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.03271436184748964, -0.13710548027394917], [0.05768080497124267, 0.019410016433157613], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.03271436184748964, -0.13710548027394917], [0.05739240094638646, 0.019410016433157613], [-0.004803465217877184, -0.06270268044449968]]
[[0.09375484678409213, 0.04703213382555548], [-0.03271436184748964, -0.13710548027394917], [0.05739240094638646, 0.019410016433157613], [-0.004803465217877184, -0.06738916704227718]]
[[0.09375484678409213, 0.04703213382555548], [-0.03271436184748964, -0.13710548027394917], [0.05739240094638646, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.09828607255017166, 0.0467969731564277], [-0.03271436184748964, -0.13710548027394917], [0.05739240094638646, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.1027946421874208, 0.04656298829064556], [-0.03271436184748964, -0.13710548027394917], [0.05739240094638646, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.1027946421874208, 0.04656298829064556], [-0.03271436184748964, -0.13710548027394917], [0.05710543894165453, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.1072806689764837, 0.051330173349192335], [-0.03271436184748964, -0.13710548027394917], [0.05710543894165453, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.1072806689764837, 0.051330173349192335], [-0.03271436184748964, -0.13710548027394917], [0.06181991174694625, 0.019312966350991823], [-0.004803465217877184, -0.06738916704227718]]
[[0.1072806689764837, 0.051330173349192335], [-0.03271436184748964, -0.13710548027394917], [0.06181991174694625, 0.024216401519236864], [-0.004803465217877184, -0.06738916704227718]]
[[0.1072806689764837, 0.051330173349192335], [-0.03271436184748964, -0.13710548027394917], [0.06181991174694625, 0.024216401519236864], [-0.004779447891787798, -0.06738916704227718]]
[[0.11174426563160128, 0.05107352248244637], [-0.03271436184748964, -0.13710548027394917], [0.06181991174694625, 0.024216401519236864], [-0.004779447891787798, -0.06738916704227718]]
[[0.11174426563160128, 0.05107352248244637], [-0.03271436184748964, -0.13710548027394917], [0.06181991174694625, 0.02909531951164068], [-0.004779447891787798, -0.06738916704227718]]
[[0.11174426563160128, 0.05107352248244637], [-0.037550790038252194, -0.1414199528725794], [0.06181991174694625, 0.02909531951164068], [-0.004779447891787798, -0.06738916704227718]]
[[0.11174426563160128, 0.05107352248244637], [-0.037550790038252194, -0.1414199528725794], [0.06151081218821152, 0.02909531951164068], [-0.004779447891787798, -0.06738916704227718]]
[[0.11118554430344327, 0.05081815487003414], [-0.037550790038252194, -0.1414199528725794], [0.06151081218821152, 0.02909531951164068], [-0.004779447891787798, -0.06738916704227718]]
[[0.11118554430344327, 0.05081815487003414], [-0.037363036088060936, -0.14071285310821652], [0.06151081218821152, 0.02909531951164068], [-0.004779447891787798, -0.06738916704227718]]
[[0.11118554430344327, 0.05081815487003414], [-0.037363036088060936, -0.14071285310821652], [0.06151081218821152, 0.02909531951164068], [-0.004779447891787798, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.04217622090762063, -0.14000928884267544], [0.06151081218821152, 0.02909531951164068], [-0.004779447891787798, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.04217622090762063, -0.14000928884267544], [0.06151081218821152, 0.02909531951164068], [-0.00975555065232886, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.04217622090762063, -0.14000928884267544], [0.06151081218821152, 0.03394984291408248], [-0.00975555065232886, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03394984291408248], [-0.00975555065232886, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03394984291408248], [-0.009706772899067215, -0.0720522212070658]]
[[0.11118554430344327, 0.05081815487003414], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03878009369951207], [-0.009706772899067215, -0.0720522212070658]]
[[0.11562961658192605, 0.05556406409568397], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03878009369951207], [-0.009706772899067215, -0.0720522212070658]]
[[0.11562961658192605, 0.05556406409568397], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03878009369951207], [-0.009706772899067215, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03878009369951207], [-0.009706772899067215, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.046965339803082526, -0.14430924239846207], [0.06151081218821152, 0.03878009369951207], [-0.009658239034571879, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.04673051310406711, -0.14858769618646978], [0.06151081218821152, 0.03878009369951207], [-0.009658239034571879, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.04673051310406711, -0.14858769618646978], [0.06151081218821152, 0.03878009369951207], [-0.00960994783939902, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.04673051310406711, -0.14858769618646978], [0.06151081218821152, 0.03878009369951207], [-0.009561898100202025, -0.07669196010103047]]
[[0.12005146849901642, 0.06028624377520555], [-0.04673051310406711, -0.14858769618646978], [0.06151081218821152, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12005146849901642, 0.06028624377520555], [-0.04673051310406711, -0.14858769618646978], [0.06620325812727046, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04673051310406711, -0.14858769618646978], [0.06620325812727046, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04673051310406711, -0.14858769618646978], [0.07087224183663411, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04649686053854678, -0.15284475770553743], [0.07087224183663411, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04626437623585404, -0.15708053391700974], [0.07087224183663411, 0.03878009369951207], [-0.009561898100202025, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04626437623585404, -0.15708053391700974], [0.07087224183663411, 0.03878009369951207], [-0.009514088609701014, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04603305435467477, -0.1562951312474247], [0.07087224183663411, 0.03878009369951207], [-0.009514088609701014, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.04603305435467477, -0.1562951312474247], [0.07551788062745093, 0.03878009369951207], [-0.009514088609701014, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.0508028890829014, -0.15551365559118757], [0.07551788062745093, 0.03878009369951207], [-0.009514088609701014, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.0508028890829014, -0.15551365559118757], [0.07551788062745093, 0.03878009369951207], [-0.00946651816665251, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.05054887463748689, -0.15973608731323163], [0.07551788062745093, 0.03878009369951207], [-0.00946651816665251, -0.08130850030052532]]
[[0.12445121115652134, 0.05998481255632952], [-0.05054887463748689, -0.15973608731323163], [0.07551788062745093, 0.03858619323101451], [-0.00946651816665251, -0.08130850030052532]]
[[0.12882895510073875, 0.059684888493547875], [-0.05054887463748689, -0.15973608731323163], [0.07551788062745093, 0.03858619323101451], [-0.00946651816665251, -0.08130850030052532]]
