[0, -0.015, 0, 0]
[0.4184871294932966, -0.5047177041953848, 0.005455739470904143, -0.24125206462292378]
[0.4184871294932966, -0.4895761730695232, 0.005455739470904143, -0.24125206462292378]
[0.4184871294932966, -0.4895761730695232, 0.008707520634221658, -0.24125206462292378]
[0.4184871294932966, -0.5048888878774376, 0.008707520634221658, -0.24125206462292378]
[0.4184871294932966, -0.48974222124111444, 0.008707520634221658, -0.24125206462292378]
[0.4184871294932966, -0.48974222124111444, 0.008707520634221658, -0.23508919913045492]
[0.4184871294932966, -0.490049954603881, 0.008707520634221658, -0.23508919913045492]
[0.4184871294932966, -0.490049954603881, -0.003142170021645751, -0.23508919913045492]
[0.4184871294932966, -0.4903484559657646, -0.003142170021645751, -0.23508919913045492]
[0.43593251560849766, -0.4903484559657646, -0.003142170021645751, -0.23508919913045492]
[0.43593251560849766, -0.4903484559657646, -0.003142170021645751, -0.24207655701856923]
[0.43593251560849766, -0.4903484559657646, 0.0003650440186726022, -0.24207655701856923]
[0.43593251560849766, -0.4903484559657646, 0.003766877367973002, -0.24207655701856923]
[0.43593251560849766, -0.4903484559657646, 0.003766877367973002, -0.23609516497476563]
[0.45285454014024273, -0.4903484559657646, 0.003766877367973002, -0.23609516497476563]
[0.45285454014024273, -0.4903484559657646, -0.007935039378021196, -0.23609516497476563]
[0.45285454014024273, -0.49063800228679166, -0.007935039378021196, -0.23609516497476563]
[0.45285454014024273, -0.4909188622181879, -0.007935039378021196, -0.23609516497476563]
[0.45285454014024273, -0.4761912963516423, -0.007935039378021196, -0.23609516497476563]
[0.45285454014024273, -0.4761912963516423, -0.004282327853915459, -0.23609516497476563]
[0.45285454014024273, -0.4761912963516423, -0.004282327853915459, -0.2301869718680375]
[0.4542689039360355, -0.4761912963516423, -0.004282327853915459, -0.2301869718680375]
[0.4542689039360355, -0.461905557461093, -0.004282327853915459, -0.2301869718680375]
[0.4542689039360355, -0.461905557461093, -0.004282327853915459, -0.2220689944713019]
[0.4542689039360355, -0.461905557461093, -0.0007372706279986335, -0.2220689944713019]
[0.4556408368179544, -0.461905557461093, -0.0007372706279986335, -0.2220689944713019]
[0.4556408368179544, -0.461905557461093, -0.0007372706279986335, -0.2290946253489563]
[0.4556408368179544, -0.461905557461093, -0.012298233347076713, -0.2290946253489563]
[0.4556408368179544, -0.461905557461093, -0.008506832979576264, -0.2290946253489563]
[0.4556408368179544, -0.46304839073726023, -0.008506832979576264, -0.2290946253489563]
[0.4556408368179544, -0.46304839073726023, -0.008506832979576264, -0.23580639471887405]
[0.45697161171341577, -0.46304839073726023, -0.008506832979576264, -0.23580639471887405]
[0.4732624633620133, -0.46304839073726023, -0.008506832979576264, -0.23580639471887405]
[0.4732624633620133, -0.46304839073726023, -0.01982534654826002, -0.23580639471887405]
[0.4732624633620133, -0.4491569390151424, -0.01982534654826002, -0.23580639471887405]
[0.4740645894611529, -0.4491569390151424, -0.01982534654826002, -0.23580639471887405]
[0.4740645894611529, -0.45068223084468817, -0.01982534654826002, -0.23580639471887405]
[0.4740645894611529, -0.4671617639193475, -0.01982534654826002, -0.23580639471887405]
[0.4740645894611529, -0.4831469110017671, -0.01982534654826002, -0.23580639471887405]
[0.4740645894611529, -0.4831469110017671, -0.01982534654826002, -0.23029610877552986]
[0.4740645894611529, -0.4831469110017671, -0.01579538330393655, -0.23029610877552986]
[0.4740645894611529, -0.46865250367171407, -0.01579538330393655, -0.23029610877552986]
[0.4740645894611529, -0.46865250367171407, -0.01579538330393655, -0.224847498161537]
[0.47484265177731827, -0.46865250367171407, -0.01579538330393655, -0.224847498161537]
[0.47484265177731827, -0.46865250367171407, -0.011879211034456008, -0.224847498161537]
[0.47484265177731827, -0.46959292856156265, -0.011879211034456008, -0.224847498161537]
[0.47484265177731827, -0.46959292856156265, -0.023075178288094376, -0.224847498161537]
[0.47484265177731827, -0.4705051407047158, -0.023075178288094376, -0.224847498161537]
[0.47484265177731827, -0.4705051407047158, -0.023075178288094376, -0.21946116449179126]
[0.47484265177731827, -0.4713899864835743, -0.023075178288094376, -0.21946116449179126]
[0.4755973722239987, -0.4713899864835743, -0.023075178288094376, -0.21946116449179126]
[0.4755973722239987, -0.4872482868890671, -0.023075178288094376, -0.21946116449179126]
[0.4755973722239987, -0.5026308382823951, -0.023075178288094376, -0.21946116449179126]
[0.4755973722239987, -0.5026308382823951, -0.018924882693893953, -0.21946116449179126]
[0.47632945105727875, -0.5026308382823951, -0.018924882693893953, -0.21946116449179126]
[0.47632945105727875, -0.5026308382823951, -0.014890579770307291, -0.21946116449179126]
[0.47703956752556037, -0.5026308382823951, -0.014890579770307291, -0.21946116449179126]
[0.49272838049979356, -0.5026308382823951, -0.014890579770307291, -0.21946116449179126]
[0.49272838049979356, -0.5026308382823951, -0.01097060517353159, -0.21946116449179126]
[0.47794652908479973, -0.5026308382823951, -0.01097060517353159, -0.21946116449179126]
[0.47794652908479973, -0.5026308382823951, -0.01097060517353159, -0.21413766330811657]
[0.47794652908479973, -0.5025519131339232, -0.01097060517353159, -0.21413766330811657]
[0.47794652908479973, -0.4874753557399055, -0.01097060517353159, -0.21413766330811657]
[0.47794652908479973, -0.4874753557399055, -0.00716329304233107, -0.21413766330811657]
[0.47794652908479973, -0.48785109506770835, -0.00716329304233107, -0.21413766330811657]
[0.47794652908479973, -0.48785109506770835, -0.00716329304233107, -0.20887750521146348]
[0.47794652908479973, -0.48785109506770835, -0.00716329304233107, -0.2186811569803648]
[0.47794652908479973, -0.48785109506770835, -0.003466976793197518, -0.2186811569803648]
[0.47794652908479973, -0.48785109506770835, -0.003466976793197518, -0.21075440103629142]
[0.47794652908479973, -0.48785109506770835, -0.003466976793197518, -0.20297060829007393]
[0.47794652908479973, -0.48785109506770835, 0.00012001010801896686, -0.20297060829007393]
[0.47794652908479973, -0.48785109506770835, 0.00012001010801896686, -0.1976123095652808]
[0.47860813321225576, -0.48785109506770835, 0.00012001010801896686, -0.1976123095652808]
[0.4942498892158881, -0.48785109506770835, 0.00012001010801896686, -0.1976123095652808]
[0.4942498892158881, -0.48785109506770835, 0.00012001010801896686, -0.1923258342629271]
[0.4942498892158881, -0.5032155622156771, 0.00012001010801896686, -0.1923258342629271]
[0.4942498892158881, -0.5032155622156771, 0.00012001010801896686, -0.18492250994922801]
[0.5094223925394115, -0.5032155622156771, 0.00012001010801896686, -0.18492250994922801]
[0.5094223925394115, -0.5032155622156771, -0.01140066660234965, -0.18492250994922801]
[0.5091397207632291, -0.5032155622156771, -0.01140066660234965, -0.18492250994922801]
[0.5091397207632291, -0.5031190953492067, -0.01140066660234965, -0.18492250994922801]
[0.5091397207632291, -0.5030255224887306, -0.01140066660234965, -0.18492250994922801]
[0.5091397207632291, -0.5029347568140686, -0.01140066660234965, -0.18492250994922801]
[0.5091397207632291, -0.5029347568140686, -0.01140066660234965, -0.19265807023546275]
[0.5091397207632291, -0.5028467141096465, -0.01140066660234965, -0.19265807023546275]
[0.5091397207632291, -0.5028467141096465, -0.007570592711436151, -0.19265807023546275]
[0.5088655291403322, -0.5028467141096465, -0.007570592711436151, -0.19265807023546275]
[0.5085995632661222, -0.5028467141096465, -0.007570592711436151, -0.19265807023546275]
[0.5085995632661222, -0.5028467141096465, -0.01885201427052991, -0.19265807023546275]
[0.5085995632661222, -0.5028467141096465, -0.014786509776429119, -0.19265807023546275]
[0.5083415763681386, -0.5028467141096465, -0.014786509776429119, -0.19265807023546275]
[0.4930913290770944, -0.5028467141096465, -0.014786509776429119, -0.19265807023546275]
[0.4930913290770944, -0.5027613126863572, -0.014786509776429119, -0.19265807023546275]
[0.4930913290770944, -0.5026784733057664, -0.014786509776429119, -0.19265807023546275]
[0.4930913290770944, -0.5175981191065935, -0.014786509776429119, -0.19265807023546275]
[0.4930913290770944, -0.5175981191065935, -0.010836316487751959, -0.19265807023546275]
[0.5082985892047815, -0.5175981191065935, -0.010836316487751959, -0.19265807023546275]
[0.5080496315286381, -0.5175981191065935, -0.010836316487751959, -0.19265807023546275]
[0.507808142582779, -0.5175981191065935, -0.010836316487751959, -0.19265807023546275]
[0.4925738983052956, -0.5175981191065935, -0.010836316487751959, -0.19265807023546275]
[0.4925738983052956, -0.5175981191065935, -0.010836316487751959, -0.18768343965145856]
[0.4925738983052956, -0.5170701755333956, -0.010836316487751959, -0.18768343965145856]
[0.4925738983052956, -0.5015580702673937, -0.010836316487751959, -0.18768343965145856]
[0.4925738983052956, -0.5015580702673937, -0.010836316487751959, -0.18277359043713134]
[0.4925738983052956, -0.5015580702673937, -0.0069997526553156235, -0.18277359043713134]
[0.47779668135613673, -0.5015580702673937, -0.0069997526553156235, -0.18277359043713134]
[0.47779668135613673, -0.5015580702673937, -0.0069997526553156235, -0.19042933475833992]
[0.47779668135613673, -0.5015580702673937, -0.0069997526553156235, -0.1857000151986827]
[0.47779668135613673, -0.5015580702673937, -0.0069997526553156235, -0.19315711080455364]
[0.47779668135613673, -0.5015580702673937, -0.0032751358491574863, -0.19315711080455364]
[0.47779668135613673, -0.5015580702673937, 0.00033921626394802775, -0.19315711080455364]
[0.47846278091545263, -0.5015580702673937, 0.00033921626394802775, -0.19315711080455364]
[0.47846278091545263, -0.5015580702673937, 0.00033921626394802775, -0.18530357284238638]
[0.46410889748798906, -0.5015580702673937, 0.00033921626394802775, -0.18530357284238638]
[0.4651856305633494, -0.5015580702673937, 0.00033921626394802775, -0.18530357284238638]
[0.4651856305633494, -0.4865113281593719, 0.00033921626394802775, -0.18530357284238638]
[0.4651856305633494, -0.48691598831459076, 0.00033921626394802775, -0.18530357284238638]
[0.4512300616464489, -0.48691598831459076, 0.00033921626394802775, -0.18530357284238638]
[0.46769315979705545, -0.48691598831459076, 0.00033921626394802775, -0.18530357284238638]
[0.4836623650031438, -0.48691598831459076, 0.00033921626394802775, -0.18530357284238638]
[0.4836623650031438, -0.47230850866515306, 0.00033921626394802775, -0.18530357284238638]
[0.4836623650031438, -0.47230850866515306, -0.011155014833658399, -0.18530357284238638]
[0.4836623650031438, -0.47230850866515306, -0.022299399241661487, -0.18530357284238638]
[0.4841524940530495, -0.47230850866515306, -0.022299399241661487, -0.18530357284238638]
[0.4841524940530495, -0.47230850866515306, -0.022299399241661487, -0.1776022544113051]
[0.4841524940530495, -0.47313925340519847, -0.022299399241661487, -0.1776022544113051]
[0.48462791923145804, -0.47313925340519847, -0.022299399241661487, -0.1776022544113051]
[0.48462791923145804, -0.47313925340519847, -0.018099417387765736, -0.1776022544113051]
[0.4850890816545143, -0.47313925340519847, -0.018099417387765736, -0.1776022544113051]
[0.4850890816545143, -0.4739450758030425, -0.018099417387765736, -0.1776022544113051]
[0.4850890816545143, -0.4739450758030425, -0.014017290251662363, -0.1776022544113051]
[0.4855364092048789, -0.4739450758030425, -0.014017290251662363, -0.1776022544113051]
[0.5009703169287325, -0.4739450758030425, -0.014017290251662363, -0.1776022544113051]
[0.5009703169287325, -0.4739450758030425, -0.02505131914902884, -0.1776022544113051]
[0.48594120742087055, -0.4739450758030425, -0.02505131914902884, -0.1776022544113051]
[0.48594120742087055, -0.4739450758030425, -0.020743054085857263, -0.1776022544113051]
[0.48636297119824445, -0.4739450758030425, -0.020743054085857263, -0.1776022544113051]
[0.48636297119824445, -0.4739450758030425, -0.03155470260024219, -0.1776022544113051]
[0.48636297119824445, -0.4739450758030425, -0.03155470260024219, -0.17327640363973373]
[0.48636297119824445, -0.4739450758030425, -0.02702780204302547, -0.17327640363973373]
[0.48636297119824445, -0.4739450758030425, -0.02702780204302547, -0.16900235400967162]
[0.48636297119824445, -0.4739450758030425, -0.02702780204302547, -0.16478047480920702]
[0.48636297119824445, -0.4739450758030425, -0.022624545991605884, -0.16478047480920702]
[0.48636297119824445, -0.4739450758030425, -0.022624545991605884, -0.16061110077109222]
[0.4867720820622971, -0.4739450758030425, -0.022624545991605884, -0.16061110077109222]
[0.4867720820622971, -0.47472672352895123, -0.022624545991605884, -0.16061110077109222]
[0.4871689196004282, -0.47472672352895123, -0.022624545991605884, -0.16061110077109222]
[0.4871689196004282, -0.47472672352895123, -0.033343206576032666, -0.16061110077109222]
[0.4871689196004282, -0.4754849218230827, -0.033343206576032666, -0.16061110077109222]
[0.4871689196004282, -0.4754849218230827, -0.033343206576032666, -0.15649453295877389]
[0.4871689196004282, -0.4754849218230827, -0.033343206576032666, -0.16743103964099365]
[0.4871689196004282, -0.47622037416839025, -0.033343206576032666, -0.16743103964099365]
[0.4871689196004282, -0.47622037416839025, -0.033343206576032666, -0.16059351459182286]
[0.4871689196004282, -0.47622037416839025, -0.033343206576032666, -0.16888884821256087]
[0.4871689196004282, -0.47693376294333856, -0.033343206576032666, -0.16888884821256087]
[0.4871689196004282, -0.4776257500550384, -0.033343206576032666, -0.16888884821256087]
[0.4871689196004282, -0.4776257500550384, -0.02872530289996743, -0.16888884821256087]
[0.4871689196004282, -0.4776257500550384, -0.03923300994787916, -0.16888884821256087]
[0.48755385201241536, -0.4776257500550384, -0.03923300994787916, -0.16888884821256087]
[0.48755385201241536, -0.4632969775533872, -0.03923300994787916, -0.16888884821256087]
[0.4879272364520429, -0.4632969775533872, -0.03923300994787916, -0.16888884821256087]
[0.4879272364520429, -0.4632969775533872, -0.034407830929877, -0.16888884821256087]
[0.4879272364520429, -0.4643980682267856, -0.034407830929877, -0.16888884821256087]
[0.4879272364520429, -0.4643980682267856, -0.02971192375849646, -0.16888884821256087]
[0.4879272364520429, -0.480466126179982, -0.02971192375849646, -0.16888884821256087]
[0.4882894193584816, -0.480466126179982, -0.02971192375849646, -0.16888884821256087]
[0.4882894193584816, -0.480466126179982, -0.025143523436566013, -0.16888884821256087]
[0.4882894193584816, -0.480466126179982, -0.020700860538747024, -0.16888884821256087]
[0.4882894193584816, -0.480466126179982, -0.020700860538747024, -0.16464922289515774]
[0.4886407367777271, -0.480466126179982, -0.020700860538747024, -0.16464922289515774]
[0.4886407367777271, -0.480466126179982, -0.016382162140620167, -0.16464922289515774]
[0.4886407367777271, -0.480466126179982, -0.012185652721473837, -0.16464922289515774]
[0.4889815146743953, -0.480466126179982, -0.012185652721473837, -0.16464922289515774]
[0.4889815146743953, -0.480466126179982, -0.012185652721473837, -0.1604626941869739]
[0.4889815146743953, -0.48105214239458255, -0.012185652721473837, -0.1604626941869739]
[0.4889815146743953, -0.48162057812274506, -0.012185652721473837, -0.1604626941869739]
[0.4889815146743953, -0.4821719607790627, -0.012185652721473837, -0.1604626941869739]
[0.4893120692341635, -0.4821719607790627, -0.012185652721473837, -0.1604626941869739]
[0.4893120692341635, -0.4821719607790627, -0.023109555041177236, -0.1604626941869739]
[0.4893120692341635, -0.4821719607790627, -0.023109555041177236, -0.1713295531276514]
[0.4893120692341635, -0.4827068019556908, -0.023109555041177236, -0.1713295531276514]
[0.4893120692341635, -0.4827068019556908, -0.018695340991521002, -0.1713295531276514]
[0.4896327071571386, -0.4827068019556908, -0.018695340991521002, -0.1713295531276514]
[0.4899437259424244, -0.4827068019556908, -0.018695340991521002, -0.1713295531276514]
[0.4899437259424244, -0.4827068019556908, -0.018695340991521002, -0.16463136279731946]
[0.4899437259424244, -0.4827068019556908, -0.014405140459908268, -0.16463136279731946]
[0.4899437259424244, -0.4827068019556908, -0.014405140459908268, -0.160203870023499]
[0.4899437259424244, -0.4827068019556908, -0.01023716363103696, -0.160203870023499]
[0.4899437259424244, -0.4827068019556908, -0.01023716363103696, -0.15583711029138259]
[0.4899437259424244, -0.4827068019556908, -0.02118961938339782, -0.15583711029138259]
[0.4899437259424244, -0.4827068019556908, -0.02118961938339782, -0.15153122665159854]
[0.4899437259424244, -0.4827068019556908, -0.02118961938339782, -0.1602914104658228]
[0.4902454141641517, -0.4827068019556908, -0.02118961938339782, -0.1602914104658228]
[0.4902454141641517, -0.4827068019556908, -0.02118961938339782, -0.16871665763091068]
[0.4902454141641517, -0.4832255978970201, -0.02118961938339782, -0.16871665763091068]
[0.49053805173922715, -0.4832255978970201, -0.02118961938339782, -0.16871665763091068]
[0.49053805173922715, -0.4987288299601095, -0.02118961938339782, -0.16871665763091068]
[0.49053805173922715, -0.4987669650613062, -0.02118961938339782, -0.16871665763091068]
[0.49053805173922715, -0.498803956109467, -0.02118961938339782, -0.16871665763091068]
[0.49053805173922715, -0.498839837426183, -0.02118961938339782, -0.16871665763091068]
[0.49082191018705035, -0.498839837426183, -0.02118961938339782, -0.16871665763091068]
[0.49082191018705035, -0.4988746423033975, -0.02118961938339782, -0.16871665763091068]
[0.49082191018705035, -0.4988746423033975, -0.016803966134465328, -0.16871665763091068]
[0.49082191018705035, -0.4988746423033975, -0.012542320698240302, -0.16871665763091068]
[0.49082191018705035, -0.49890840303429557, -0.012542320698240302, -0.16871665763091068]
[0.49082191018705035, -0.4839411509432667, -0.012542320698240302, -0.16871665763091068]
[0.49082191018705035, -0.48442291641496865, -0.012542320698240302, -0.16871665763091068]
[0.49082191018705035, -0.48442291641496865, -0.008402880580787819, -0.16871665763091068]
[0.5060972528814388, -0.48442291641496865, -0.008402880580787819, -0.16871665763091068]
[0.5060972528814388, -0.48442291641496865, -0.008402880580787819, -0.17967901732188274]
[0.5060972528814388, -0.4698902289225196, -0.008402880580787819, -0.17967901732188274]
[0.5059143352949956, -0.4698902289225196, -0.008402880580787819, -0.17967901732188274]
[0.5059143352949956, -0.45579352205484397, -0.008402880580787819, -0.17967901732188274]
[0.5059143352949956, -0.45579352205484397, -0.004383842370597555, -0.17967901732188274]
[0.5057369052361458, -0.45579352205484397, -0.004383842370597555, -0.17967901732188274]
[0.5055647980790614, -0.45579352205484397, -0.004383842370597555, -0.17967901732188274]
[0.5055647980790614, -0.45579352205484397, -0.0004834025776462307, -0.17967901732188274]
[0.5055647980790614, -0.45579352205484397, -0.0004834025776462307, -0.1878711162180662]
[0.5053978541366896, -0.45579352205484397, -0.0004834025776462307, -0.1878711162180662]
[0.5053978541366896, -0.45579352205484397, 0.0033002415526764937, -0.1878711162180662]
[0.5053978541366896, -0.45579352205484397, 0.006968891250390833, -0.1878711162180662]
[0.5053978541366896, -0.45579352205484397, 0.010524345456111065, -0.1878711162180662]
[0.5053978541366896, -0.45579352205484397, 0.010524345456111065, -0.19573291014506605]
[0.5053978541366896, -0.45711971639319865, 0.010524345456111065, -0.19573291014506605]
[0.5053978541366896, -0.4584061249014027, 0.010524345456111065, -0.19573291014506605]
[0.5052359185125889, -0.4584061249014027, 0.010524345456111065, -0.19573291014506605]
[0.5200788409572112, -0.4584061249014027, 0.010524345456111065, -0.19573291014506605]
[0.5194764757284949, -0.4584061249014027, 0.010524345456111065, -0.19573291014506605]
[0.5194764757284949, -0.4584061249014027, 0.01396840008020444, -0.19573291014506605]
[0.5194764757284949, -0.4584061249014027, 0.002302847285538921, -0.19573291014506605]
[0.5194764757284949, -0.4584061249014027, 0.005986224793434875, -0.19573291014506605]
[0.5194764757284949, -0.45965394115436065, 0.005986224793434875, -0.19573291014506605]
[0.5194764757284949, -0.45965394115436065, -0.005443592825063093, -0.19573291014506605]
[0.5194764757284949, -0.45965394115436065, -0.0015280662982348446, -0.19573291014506605]
[0.5194764757284949, -0.45965394115436065, -0.0015280662982348446, -0.2032707704446906]
[0.5194764757284949, -0.46086432291972984, -0.0015280662982348446, -0.2032707704446906]
[0.5194764757284949, -0.46086432291972984, -0.012729317937377239, -0.2032707704446906]
[0.5194764757284949, -0.46086432291972984, -0.008588803834273542, -0.2032707704446906]
[0.5194764757284949, -0.46086432291972984, -0.004568640192537531, -0.2032707704446906]
[0.5194764757284949, -0.46086432291972984, -0.004568640192537531, -0.19908675166324769]
[0.5194764757284949, -0.46086432291972984, -0.0006670255719669585, -0.19908675166324769]
[0.5194764757284949, -0.46203839323213797, -0.0006670255719669585, -0.19908675166324769]
[0.5188921814566401, -0.46203839323213797, -0.0006670255719669585, -0.19908675166324769]
[0.5188921814566401, -0.4781772414351738, -0.0006670255719669585, -0.19908675166324769]
[0.5033254160129409, -0.4781772414351738, -0.0006670255719669585, -0.19908675166324769]
[0.5033254160129409, -0.4788319241921186, -0.0006670255719669585, -0.19908675166324769]
[0.5033254160129409, -0.4788319241921186, -0.0006670255719669585, -0.2099386644069996]
[0.5032256535325527, -0.4788319241921186, -0.0006670255719669585, -0.2099386644069996]
[0.5032256535325527, -0.4788319241921186, -0.0006670255719669585, -0.21732689045872686]
[0.5032256535325527, -0.47946696646635506, -0.0006670255719669585, -0.21732689045872686]
[0.5032256535325527, -0.4800829574723644, -0.0006670255719669585, -0.21732689045872686]
[0.4881288839265761, -0.4800829574723644, -0.0006670255719669585, -0.21732689045872686]
[0.4884850174087788, -0.4800829574723644, -0.0006670255719669585, -0.21732689045872686]
[0.4738304668865154, -0.4800829574723644, -0.0006670255719669585, -0.21732689045872686]
[0.4738304668865154, -0.4800829574723644, 0.003117840771493881, -0.21732689045872686]
[0.47461555287991997, -0.4800829574723644, 0.003117840771493881, -0.21732689045872686]
[0.47461555287991997, -0.4800829574723644, 0.003117840771493881, -0.21283742825208482]
[0.47461555287991997, -0.4806804687481935, 0.003117840771493881, -0.21283742825208482]
[0.47461555287991997, -0.4806804687481935, 0.003117840771493881, -0.2083868730689286]
[0.47461555287991997, -0.4812600546857477, 0.003117840771493881, -0.2083868730689286]
[0.47461555287991997, -0.4812600546857477, 0.003117840771493881, -0.20397606044838607]
[0.47461555287991997, -0.4812600546857477, 0.006787758096303723, -0.20397606044838607]
[0.47461555287991997, -0.4812600546857477, 0.010344523410225933, -0.20397606044838607]
[0.47461555287991997, -0.4812600546857477, 0.010344523410225933, -0.19960578297925802]
[0.47461555287991997, -0.49682225304517524, 0.010344523410225933, -0.19960578297925802]
[0.47461555287991997, -0.49682225304517524, 0.013789930729195874, -0.19960578297925802]
[0.4753770862935224, -0.49682225304517524, 0.013789930729195874, -0.19960578297925802]
[0.4761157737047167, -0.49682225304517524, 0.013789930729195874, -0.19960578297925802]
[0.47683230049357517, -0.49682225304517524, 0.013789930729195874, -0.19960578297925802]
[0.47683230049357517, -0.49682225304517524, 0.0021257703597685803, -0.19960578297925802]
[0.47683230049357517, -0.49682225304517524, 0.005810578204762209, -0.19960578297925802]
[0.47683230049357517, -0.49682225304517524, 0.005810578204762209, -0.19527679123186314]
[0.4775273314787679, -0.49682225304517524, 0.005810578204762209, -0.19527679123186314]
[0.4775273314787679, -0.49691758545382, 0.005810578204762209, -0.19527679123186314]
[0.4775273314787679, -0.49701005789020536, 0.005810578204762209, -0.19527679123186314]
[0.4932015115344049, -0.49701005789020536, 0.005810578204762209, -0.19527679123186314]
[0.4934054661883727, -0.49701005789020536, 0.005810578204762209, -0.19527679123186314]
[0.4934054661883727, -0.49701005789020536, 0.009382227054213887, -0.19527679123186314]
[0.4934054661883727, -0.49701005789020536, 0.012842504436007617, -0.19527679123186314]
[0.49360330220272153, -0.49701005789020536, 0.012842504436007617, -0.19527679123186314]
[0.49360330220272153, -0.4820997561534992, 0.012842504436007617, -0.19527679123186314]
[0.49360330220272153, -0.4820997561534992, 0.012842504436007617, -0.18777471814759666]
[0.49360330220272153, -0.4820997561534992, 0.016193194369351332, -0.18777471814759666]
[0.5087952031366398, -0.4820997561534992, 0.016193194369351332, -0.18777471814759666]
[0.5085313470425407, -0.4820997561534992, 0.016193194369351332, -0.18777471814759666]
[0.5082754066312645, -0.4820997561534992, 0.016193194369351332, -0.18777471814759666]
[0.5082754066312645, -0.4820997561534992, 0.016193194369351332, -0.19858114595035303]
[0.5082754066312645, -0.4820997561534992, 0.016193194369351332, -0.20897401940334903]
[0.5082754066312645, -0.4826367634688942, 0.016193194369351332, -0.20897401940334903]
[0.5082754066312645, -0.4826367634688942, 0.01943607666722853, -0.20897401940334903]
[0.49302714443232654, -0.4826367634688942, 0.01943607666722853, -0.20897401940334903]
[0.49302714443232654, -0.4681576605648274, 0.01943607666722853, -0.20897401940334903]
[0.49302714443232654, -0.48411293074788253, 0.01943607666722853, -0.20897401940334903]
[0.49302714443232654, -0.48411293074788253, 0.02257292626166916, -0.20897401940334903]
[0.49302714443232654, -0.48411293074788253, 0.010605512551458817, -0.20897401940334903]
[0.49302714443232654, -0.48411293074788253, 0.010605512551458817, -0.21678445250888792]
[0.49302714443232654, -0.48411293074788253, 0.010605512551458817, -0.22426301961763165]
[0.49302714443232654, -0.48411293074788253, 0.010605512551458817, -0.23141631135428511]
[0.49302714443232654, -0.48411293074788253, 0.01399234877190663, -0.23141631135428511]
[0.49323633009935675, -0.48411293074788253, 0.01399234877190663, -0.23141631135428511]
[0.47843924019637607, -0.48411293074788253, 0.01399234877190663, -0.23141631135428511]
[0.4790860629904848, -0.48411293074788253, 0.01399234877190663, -0.23141631135428511]
[0.4790860629904848, -0.48411293074788253, 0.01399234877190663, -0.22325086699872956]
[0.49471348110077024, -0.48411293074788253, 0.01399234877190663, -0.22325086699872956]
[0.49471348110077024, -0.48411293074788253, 0.017271283348793652, -0.22325086699872956]
[0.49471348110077024, -0.48411293074788253, 0.020444077810867104, -0.22325086699872956]
[0.4798720766677471, -0.48411293074788253, 0.020444077810867104, -0.22325086699872956]
[0.4798720766677471, -0.48411293074788253, 0.023512488604063464, -0.22325086699872956]
[0.4798720766677471, -0.48411293074788253, 0.023512488604063464, -0.23355065102834474]
[0.4798720766677471, -0.48458954282544603, 0.023512488604063464, -0.23355065102834474]
[0.4804759143677147, -0.48458954282544603, 0.023512488604063464, -0.23355065102834474]
[0.4804759143677147, -0.48458954282544603, 0.0264782664535921, -0.23355065102834474]
[0.4804759143677147, -0.47005185654068266, 0.0264782664535921, -0.23355065102834474]
[0.4804759143677147, -0.47095030084446216, 0.0264782664535921, -0.23355065102834474]
[0.4804759143677147, -0.4718217918191283, 0.0264782664535921, -0.23355065102834474]
[0.4804759143677147, -0.4718217918191283, 0.0264782664535921, -0.2406053183366075]
[0.4804759143677147, -0.4718217918191283, 0.029343155747730765, -0.2406053183366075]
[0.4804759143677147, -0.4718217918191283, 0.032108893942958794, -0.2406053183366075]
[0.4804759143677147, -0.4718217918191283, 0.032108893942958794, -0.23556433227247367]
[0.4804759143677147, -0.4718217918191283, 0.01977721099005565, -0.23556433227247367]
[0.4804759143677147, -0.47266713806455446, 0.01977721099005565, -0.23556433227247367]
[0.4804759143677147, -0.47266713806455446, 0.01977721099005565, -0.23056857184074125]
[0.4804759143677147, -0.4734871239226178, 0.01977721099005565, -0.23056857184074125]
[0.4804759143677147, -0.4734871239226178, 0.02280657878079407, -0.23056857184074125]
[0.4804759143677147, -0.4742825102049393, 0.02280657878079407, -0.23056857184074125]
[0.4804759143677147, -0.4742825102049393, 0.02280657878079407, -0.22245973219926496]
[0.4804759143677147, -0.4742825102049393, 0.02573480257735898, -0.22245973219926496]
[0.4804759143677147, -0.4742825102049393, 0.02573480257735898, -0.2325942246225374]
[0.4804759143677147, -0.4750540348987911, 0.02573480257735898, -0.2325942246225374]
[0.4804759143677147, -0.47580241385182737, 0.02573480257735898, -0.2325942246225374]
[0.4804759143677147, -0.47580241385182737, 0.02573480257735898, -0.22732001487203152]
[0.4804759143677147, -0.49152834143627255, 0.02573480257735898, -0.22732001487203152]
[0.4804759143677147, -0.49152834143627255, 0.028563598998867134, -0.22732001487203152]
[0.4804759143677147, -0.49152834143627255, 0.016294677908180552, -0.22732001487203152]
[0.48106163693668325, -0.49152834143627255, 0.016294677908180552, -0.22732001487203152]
[0.48106163693668325, -0.4917824911931844, 0.016294677908180552, -0.22732001487203152]
[0.4666297878285828, -0.4917824911931844, 0.016294677908180552, -0.22732001487203152]
[0.4666297878285828, -0.4920290164573889, 0.016294677908180552, -0.22732001487203152]
[0.4666297878285828, -0.47726814596366723, 0.016294677908180552, -0.22732001487203152]
[0.4666297878285828, -0.47726814596366723, 0.019386491845155885, -0.22732001487203152]
